X [ m ], Y [ m ], Z [ m ], Area [ m^2 ], AREA_STRETCH, THICKNESS [ m ], THICKNESS DES [ m ], THICKNESS INI [ m ], THICKNESS NEW [ m ], THICKNESS PRF [ m ], Volume [ m^3 ]
-4.70288516953587532043e-03, -6.77830120548605918884e-03, 7.26939365267753601074e-02, 7.21666447134339250624e-06, 1.00000000000000000000e+00, 2.67780851572751998901e-03, 0.00000000000000000000e+00, 2.67780851572751998901e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-4.69579920172691345215e-03, -6.78321206942200660706e-03, 7.54344463348388671875e-02, 7.24308029020903632045e-06, 1.00000000000000000000e+00, 2.68505956046283245087e-03, 0.00000000000000000000e+00, 2.68505956046283245087e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-4.69702016562223434448e-03, -6.78236735984683036804e-03, 7.81789720058441162109e-02, 7.24708161214948631823e-06, 1.00000011920928955078e+00, 2.70122592337429523468e-03, 0.00000000000000000000e+00, 2.70122592337429523468e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-4.71121119335293769836e-03, -6.77251722663640975952e-03, 8.09257328510284423828e-02, 7.22278764442307874560e-06, 9.99999940395355224609e-01, 2.72170407697558403015e-03, 0.00000000000000000000e+00, 2.72170407697558403015e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-4.74675698205828666687e-03, -6.74765137955546379089e-03, 8.36568772792816162109e-02, 7.17441662345663644373e-06, 1.00000000000000000000e+00, 2.73171137087047100067e-03, 0.00000000000000000000e+00, 2.73171137087047100067e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-4.77849552407860755920e-03, -6.72521255910396575928e-03, 8.63929390907287597656e-02, 7.10472477294388227165e-06, 1.00000000000000000000e+00, 2.75388639420270919800e-03, 0.00000000000000000000e+00, 2.75388639420270919800e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-4.81908442452549934387e-03, -6.69618695974349975586e-03, 8.91097933053970336914e-02, 6.98630537954159080982e-06, 1.00000000000000000000e+00, 2.82100099138915538788e-03, 0.00000000000000000000e+00, 2.82100099138915538788e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-4.85405698418617248535e-03, -6.67087920010089874268e-03, 9.17900055646896362305e-02, 6.90710885464795865119e-06, 1.00000000000000000000e+00, 2.96873296611011028290e-03, 0.00000000000000000000e+00, 2.96873296611011028290e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-4.88382345065474510193e-03, -6.64911791682243347168e-03, 9.44703221321105957031e-02, 6.85347959006321616471e-06, 1.00000000000000000000e+00, 3.22353653609752655029e-03, 0.00000000000000000000e+00, 3.22353653609752655029e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-2.63553415425121784210e-03, -7.81770143657922744751e-03, 9.71379503607749938965e-02, 6.80798166285967454314e-06, 1.00000000000000000000e+00, 3.17899254150688648224e-03, 0.00000000000000000000e+00, 3.17899254150688648224e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-9.89127365755848586559e-05, -8.24940670281648635864e-03, 9.71512869000434875488e-02, 6.80576749800820834935e-06, 1.00000000000000000000e+00, 3.17899254150688648224e-03, 0.00000000000000000000e+00, 3.17899254150688648224e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
2.45261471718549728394e-03, -7.87700340151786804199e-03, 9.71606895327568054199e-02, 6.79643517287331633270e-06, 1.00000000000000000000e+00, 3.17899254150688648224e-03, 0.00000000000000000000e+00, 3.17899254150688648224e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
4.76564234122633934021e-03, -6.73432648181915283203e-03, 9.71684902906417846680e-02, 6.77761818224098533392e-06, 9.99999940395355224609e-01, 3.17899254150688648224e-03, 0.00000000000000000000e+00, 3.17899254150688648224e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
6.61498960107564926147e-03, -4.92995092645287513733e-03, 9.71762314438819885254e-02, 6.77845127938780933619e-06, 1.00000000000000000000e+00, 3.17899254150688648224e-03, 0.00000000000000000000e+00, 3.17899254150688648224e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
7.81653914600610733032e-03, -2.63897981494665145874e-03, 9.71818640828132629395e-02, 6.77822117722826078534e-06, 9.99999940395355224609e-01, 3.17899254150688648224e-03, 0.00000000000000000000e+00, 3.17899254150688648224e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
